Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device
ECG Vx-RL,ECG Vx-RL,ECG LA-RA,ECG LA-RA,ExG2 CH1,ExG2 CH1,EXG1 Status,ECG LL-RA,ECG LL-RA,Timestamp,Timestamp,EXG2 Status
CAL,RAW,RAW,CAL,CAL,RAW,RAW,CAL,RAW,RAW,CAL,RAW
mV,No Units,No Units,mV,mV,No Units,No Units,mV,No Units,No Units,mSecs,No Units
-4.441610508,-61585,-250747,-18.08428205,1.060981281,14711,128,-7.627511338,-105759,37760,7152.34375,128
-4.431224994,-61441,-251214,-18.11796285,0.589666437,8176,128,-7.693430506,-106673,38400,7171.875,128
-4.098888528,-56833,-251424,-18.13310839,0.577910611,8013,128,-7.698334777,-106741,39040,7191.40625,128
-4.670740923,-64762,-251327,-18.1261126,0.584401558,8103,128,-7.694584452,-106689,39680,7210.9375,128
-4.541931694,-62976,-251376,-18.12964656,0.564207502,7823,128,-7.71925005,-107031,40320,7230.46875,128
-4.113817705,-57040,-251084,-18.10858704,0.572357246,7936,128,-7.696820223,-106720,40960,7250,128
-3.77571151,-52352,-246774,-17.79774282,1.791140651,24835,128,-7.41150706,-102764,41600,7269.53125,128
-4.694252574,-65088,-252672,-18.22311619,0.733332721,10168,128,-7.594551753,-105302,42240,7289.0625,128
-4.579002211,-63490,-251442,-18.13440658,0.581805179,8067,128,-7.694440209,-106687,42880,7308.59375,128
-4.467862781,-61949,-251131,-18.11197676,1.03393567,14336,128,-7.683189235,-106531,43520,7328.125,128
-4.440961413,-61576,-250876,-18.09358574,1.070284971,14840,128,-7.661120017,-106225,44160,7347.65625,128
-4.431297115,-61442,-250836,-18.09070088,1.042301779,14452,128,-7.6523933,-106104,44800,7367.1875,128
-4.134660856,-57329,-250444,-18.0624292,1.052110321,14588,128,-7.647921759,-106042,45440,7386.71875,128
-4.435768656,-61504,-250336,-18.05464006,1.070789822,14847,128,-7.648715097,-106053,46080,7406.25,128
-4.062034376,-56322,-249862,-18.02045441,1.069563755,14830,128,-7.608399106,-105494,46720,7425.78125,128
-3.806868053,-52784,-249340,-17.98280692,1.143632667,15857,128,-7.579406211,-105092,47360,7445.3125,128
-3.75537321,-52070,-248686,-17.93563937,1.172914049,16263,128,-7.539522951,-104539,48000,7464.84375,128
-3.83946703,-53236,-248057,-17.89027487,1.03393567,14336,128,-7.50937611,-104121,48640,7484.375,128
-3.616611197,-50146,-248117,-17.89460217,1.070789822,14847,128,-7.483772932,-103766,49280,7503.90625,128
-3.775134537,-52344,-249509,-17.99499547,1.179404995,16353,128,-7.548682397,-104666,49920,7523.4375,128
-3.989119409,-55311,-250422,-18.06084252,1.016626479,14096,128,-7.584526847,-105163,50560,7542.96875,128
-4.075737485,-56512,-251063,-18.10707249,1.041652684,14443,128,-7.629170135,-105782,51200,7562.5,128
-4.468295511,-61955,-251523,-18.14024843,1.042013293,14448,128,-7.683621965,-106537,51840,7582.03125,128
-4.135526316,-57341,-251470,-18.13642599,1.036892657,14377,128,-7.650013286,-106071,52480,7601.5625,128
-4.496927797,-62352,-251568,-18.14349391,1.038479333,14399,128,-7.672731599,-106386,53120,7621.09375,128
-4.131703869,-57288,-251542,-18.14161875,1.034224157,14340,128,-7.655855138,-106152,53760,7640.625,128
-4.577992508,-63476,-251439,-18.13419022,1.068554052,14816,128,-7.638545947,-105912,54400,7660.15625,128
-4.433460764,-61472,-251600,-18.1458018,1.066318281,14785,128,-7.655133922,-106142,55040,7679.6875,128
-4.135742681,-57344,-251284,-18.12301137,1.088171135,15088,128,-7.625924662,-105737,55680,7699.21875,128
-4.131199018,-57281,-251576,-18.14407088,1.050451523,14565,128,-7.625275567,-105728,56320,7718.75,128
-4.105812205,-56929,-251457,-18.13548841,1.042013293,14448,128,-7.637896852,-105903,56960,7738.28125,128
-4.468079146,-61952,-251703,-18.15323033,1.042157536,14450,128,-7.638834433,-105916,57600,7757.8125,128
-4.127015963,-57223,-251653,-18.14962425,1.053624875,14609,128,-7.62361677,-105705,58240,7777.34375,128
-4.558231182,-63202,-251537,-18.14125814,1.046701198,14513,128,-7.628881649,-105778,58880,7796.875,128
-4.576477954,-63455,-251602,-18.14594604,1.052326685,14591,128,-7.620299175,-105659,59520,7816.40625,128
-4.134011761,-57320,-251306,-18.12459804,1.070284971,14840,128,-7.600537849,-105385,60160,7835.9375,128
-4.431297115,-61442,-251596,-18.14551331,1.061774619,14722,128,-7.616476728,-105606,60800,7855.46875,128
-4.117279544,-57088,-251552,-18.14233996,1.107932461,15362,128,-7.606091214,-105462,61440,7875,128
-4.097373974,-56812,-251194,-18.11652042,1.158561845,16064,128,-7.528560463,-104387,62080,7894.53125,128
-4.077540526,-56537,-251289,-18.12337197,1.040426617,14426,128,-7.526468936,-104358,62720,7914.0625,128
-4.135742681,-57344,-251190,-18.11623193,1.051821834,14584,128,-7.517381611,-104232,63360,7933.59375,128
-4.135526316,-57341,-251537,-18.14125814,1.03393567,14336,128,-7.563827939,-104876,64000,7953.125,128
-4.135454194,-57340,-251647,-18.14919152,1.140603559,15815,128,-7.573997089,-105017,64640,7972.65625,128
-4.135093586,-57335,-251564,-18.14320542,1.164259453,16143,128,-7.573420116,-105009,65280,7992.1875,128
-4.135382072,-57339,-251641,-18.14875879,1.146950262,15903,128,-7.568587967,-104942,384,8011.71875,128
-4.439302616,-61553,-251924,-18.16916921,1.127333179,15631,128,-7.606596065,-105469,1024,8031.25,128
-3.88641821,-53887,-250459,-18.06351102,1.170101305,16224,128,-7.526036206,-104352,1664,8050.78125,128
-3.588772248,-49760,-251077,-18.10808219,1.116947665,15487,128,-7.416916182,-102839,2304,8070.3125,128
-4.126799599,-57220,-253595,-18.28968445,1.16144671,16104,128,-7.596787524,-105333,2944,8089.84375,128
-3.988542436,-55303,-251508,-18.13916661,1.177529833,16327,128,-7.545797532,-104626,3584,8109.375,128
-4.11843349,-57104,-251755,-18.15698065,1.181063793,16376,128,-7.577603171,-105067,4224,8128.90625,128
-4.50500542,-62464,-251568,-18.14349391,1.177601955,16328,128,-7.562169142,-104853,4864,8148.4375,128
-3.988037585,-55296,-251071,-18.10764946,1.173491022,16271,128,-7.543994492,-104601,5504,8167.96875,128
-4.119587436,-57120,-251200,-18.11695315,1.179044387,16348,128,-7.536133234,-104492,6144,8187.5,128
-4.135526316,-57341,-250692,-18.08031536,1.047710901,14527,128,-7.511107029,-104145,6784,8207.03125,128
-3.860598667,-53529,-250161,-18.04201878,1.066318281,14785,128,-7.500577271,-103999,7424,8226.5625,128
-3.848482233,-53361,-249680,-18.00732827,1.144930857,15875,128,-7.467617687,-103542,8064,8246.09375,128
-3.690031015,-51164,-248924,-17.95280432,1.163466115,16132,128,-7.416699817,-102836,8704,8265.625,128
-3.835428218,-53180,-248896,-17.95078492,1.162600656,16120,128,-7.406891275,-102700,9344,8285.15625,128
