Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp,ECG LA-RA,ECG LA-RA
CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW
mV,No Units,mV,No Units,mSecs,No Units,mV,No Units
-0.009231849,-1,-302.5092318,-32768,330.078125,10816,0,0
-0.009231849,-1,-302.5092318,-32768,333.984375,10944,0,0
-0.009231849,-1,-302.5092318,-32768,337.890625,11072,0,0
-0.009231849,-1,-302.5092318,-32768,341.796875,11200,0,0
-0.009231849,-1,-302.5092318,-32768,345.703125,11328,0,0
-0.009231849,-1,-302.5092318,-32768,349.609375,11456,0,0
-0.009231849,-1,-302.5092318,-32768,353.515625,11584,0,0
-0.009231849,-1,-302.5092318,-32768,357.421875,11712,0,0
-0.009231849,-1,-302.5092318,-32768,361.328125,11840,0,0
-0.009231849,-1,-302.5092318,-32768,365.234375,11968,0,0
-0.009231849,-1,-302.5092318,-32768,369.140625,12096,0,0
-0.009231849,-1,-302.5092318,-32768,373.046875,12224,0,0
-0.009231849,-1,-302.5092318,-32768,376.953125,12352,0,0
-0.009231849,-1,-302.5092318,-32768,380.859375,12480,0,0
-0.009231849,-1,-302.5092318,-32768,384.765625,12608,0,0
-0.009231849,-1,-302.5092318,-32768,388.671875,12736,0,0
-0.009231849,-1,-302.5092318,-32768,392.578125,12864,0,0
-0.009231849,-1,-302.5092318,-32768,396.484375,12992,0,0
-0.009231849,-1,-302.5092318,-32768,400.390625,13120,0,0
-0.009231849,-1,-302.5092318,-32768,404.296875,13248,0,0
-0.009231849,-1,-302.5092318,-32768,408.203125,13376,0,0
-0.009231849,-1,-302.5092318,-32768,412.109375,13504,0,0
-0.009231849,-1,-302.5092318,-32768,416.015625,13632,0,0
-0.009231849,-1,-302.5092318,-32768,419.921875,13760,0,0
-0.009231849,-1,-302.5092318,-32768,423.828125,13888,0,0
-0.009231849,-1,-302.5092318,-32768,427.734375,14016,0,0
-0.009231849,-1,-302.5092318,-32768,431.640625,14144,0,0
-0.009231849,-1,-302.5092318,-32768,435.546875,14272,0,0
-0.009231849,-1,-302.5092318,-32768,439.453125,14400,0,0
-0.009231849,-1,-302.5092318,-32768,443.359375,14528,0,0
-0.009231849,-1,-302.5092318,-32768,447.265625,14656,0,0
-0.009231849,-1,-302.5092318,-32768,451.171875,14784,0,0
-0.009231849,-1,-302.5092318,-32768,455.078125,14912,0,0
-0.009231849,-1,-302.5092318,-32768,458.984375,15040,0,0
-0.009231849,-1,-302.5092318,-32768,462.890625,15168,0,0
-0.009231849,-1,-302.5092318,-32768,466.796875,15296,0,0
-0.009231849,-1,-302.5092318,-32768,470.703125,15424,0,0
-0.009231849,-1,-302.5092318,-32768,474.609375,15552,0,0
-0.009231849,-1,-302.5092318,-32768,478.515625,15680,0,0
-0.009231849,-1,-302.5092318,-32768,482.421875,15808,0,0
-0.009231849,-1,-302.5092318,-32768,486.328125,15936,0,0
-0.009231849,-1,-302.5092318,-32768,490.234375,16064,0,0
-0.009231849,-1,-302.5092318,-32768,494.140625,16192,0,0
-0.009231849,-1,-302.5092318,-32768,498.046875,16320,0,0
-0.009231849,-1,-302.5092318,-32768,501.953125,16448,0,0
-0.009231849,-1,-302.5092318,-32768,505.859375,16576,0,0
-0.009231849,-1,-302.5092318,-32768,509.765625,16704,0,0
-0.009231849,-1,-302.5092318,-32768,513.671875,16832,0,0
-0.009231849,-1,-302.5092318,-32768,517.578125,16960,0,0
-0.009231849,-1,-302.5092318,-32768,521.484375,17088,0,0
-0.009231849,-1,-302.5092318,-32768,525.390625,17216,0,0
-0.009231849,-1,-302.5092318,-32768,529.296875,17344,0,0
-0.009231849,-1,-302.5092318,-32768,533.203125,17472,0,0
-0.009231849,-1,-302.5092318,-32768,537.109375,17600,0,0
-0.009231849,-1,-302.5092318,-32768,541.015625,17728,0,0
-0.009231849,-1,-302.5092318,-32768,544.921875,17856,0,0
-0.009231849,-1,-302.5092318,-32768,548.828125,17984,0,0
-0.009231849,-1,-302.5092318,-32768,552.734375,18112,0,0
-0.009231849,-1,-302.5092318,-32768,556.640625,18240,0,0
-0.009231849,-1,-302.5092318,-32768,560.546875,18368,0,0
-0.009231849,-1,-302.5092318,-32768,564.453125,18496,0,0
-0.009231849,-1,-302.5092318,-32768,568.359375,18624,0,0
-0.009231849,-1,-302.5092318,-32768,572.265625,18752,0,0
-0.009231849,-1,-302.5092318,-32768,576.171875,18880,0,0
-0.009231849,-1,-302.5092318,-32768,580.078125,19008,0,0
-0.009231849,-1,-302.5092318,-32768,583.984375,19136,0,0
-0.009231849,-1,-302.5092318,-32768,587.890625,19264,0,0
-0.009231849,-1,-302.5092318,-32768,591.796875,19392,0,0
-0.009231849,-1,-302.5092318,-32768,595.703125,19520,0,0
-0.009231849,-1,-302.5092318,-32768,599.609375,19648,0,0
-0.009231849,-1,-302.5092318,-32768,603.515625,19776,0,0
-0.009231849,-1,-302.5092318,-32768,607.421875,19904,0,0
-0.009231849,-1,-302.5092318,-32768,611.328125,20032,0,0
-0.009231849,-1,-302.5092318,-32768,615.234375,20160,0,0
-0.009231849,-1,-302.5092318,-32768,619.140625,20288,0,0
-0.009231849,-1,-302.5092318,-32768,623.046875,20416,0,0
-0.009231849,-1,-302.5092318,-32768,626.953125,20544,0,0
-0.009231849,-1,-302.5092318,-32768,630.859375,20672,0,0
-0.009231849,-1,-302.5092318,-32768,634.765625,20800,0,0
-0.009231849,-1,-302.5092318,-32768,638.671875,20928,0,0
-0.009231849,-1,-302.5092318,-32768,642.578125,21056,0,0
-0.009231849,-1,-302.5092318,-32768,646.484375,21184,0,0
-0.009231849,-1,-302.5092318,-32768,650.390625,21312,0,0
-0.009231849,-1,-302.5092318,-32768,654.296875,21440,0,0
-0.009231849,-1,-302.5092318,-32768,658.203125,21568,0,0
-0.009231849,-1,-302.5092318,-32768,662.109375,21696,0,0
-0.009231849,-1,-302.5092318,-32768,666.015625,21824,0,0
-0.009231849,-1,-302.5092318,-32768,669.921875,21952,0,0
-0.009231849,-1,-302.5092318,-32768,673.828125,22080,0,0
-0.009231849,-1,-302.5092318,-32768,677.734375,22208,0,0
-0.009231849,-1,-302.5092318,-32768,681.640625,22336,0,0
-0.009231849,-1,-302.5092318,-32768,685.546875,22464,0,0
-0.009231849,-1,-302.5092318,-32768,689.453125,22592,0,0
-0.009231849,-1,-302.5092318,-32768,693.359375,22720,0,0
-0.009231849,-1,-302.5092318,-32768,697.265625,22848,0,0
-0.009231849,-1,-302.5092318,-32768,701.171875,22976,0,0
-0.009231849,-1,-302.5092318,-32768,705.078125,23104,0,0
-0.009231849,-1,-302.5092318,-32768,708.984375,23232,0,0
-0.009231849,-1,-302.5092318,-32768,712.890625,23360,0,0
-0.009231849,-1,-302.5092318,-32768,716.796875,23488,0,0
-0.009231849,-1,-302.5092318,-32768,720.703125,23616,0,0
