Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG LA-RA,ECG LA-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp
RAW,CAL,CAL,RAW,CAL,RAW,RAW,CAL
No Units,mV,mV,No Units,mV,No Units,No Units,mSecs
160217,11.555111,0.400347161,5551,-605.0000721,-8388608,8384,255.859375
160273,11.55914981,0.360824509,5003,-605.0000721,-8388608,8448,257.8125
160259,11.55814011,0.464246924,6437,-605.0000721,-8388608,8512,259.765625
160435,11.57083351,0.439869814,6099,-605.0000721,-8388608,8576,261.71875
160636,11.58532996,0.501822293,6958,-605.0000721,-8388608,8640,263.671875
160232,11.55619282,0.469439682,6509,-605.0000721,-8388608,8704,265.625
161276,11.6314878,0.568895408,7888,-605.0000721,-8388608,8768,267.578125
161575,11.65305217,0.526415768,7299,-605.0000721,-8388608,8832,269.53125
160897,11.60415371,0.633155779,8779,-605.0000721,-8388608,8896,271.484375
161321,11.63473328,0.626376346,8685,-605.0000721,-8388608,8960,273.4375
161312,11.63408418,0.661211093,9168,-605.0000721,-8388608,9024,275.390625
162592,11.72639987,0.630198792,8738,-605.0000721,-8388608,9088,277.34375
161892,11.67591473,0.696334326,9655,-605.0000721,-8388608,9152,279.296875
162052,11.68745419,0.769465657,10669,-605.0000721,-8388608,9216,281.25
163089,11.76224432,0.789371227,10945,-605.0000721,-8388608,9280,283.203125
162442,11.71558162,0.809709526,11227,-605.0000721,-8388608,9344,285.15625
162548,11.72322651,0.870363816,12068,-605.0000721,-8388608,9408,287.109375
162628,11.72899624,0.832788447,11547,-605.0000721,-8388608,9472,289.0625
163808,11.81409977,0.945298188,13107,-605.0000721,-8388608,9536,291.015625
163086,11.76202795,0.90772282,12586,-605.0000721,-8388608,9600,292.96875
163450,11.78828022,0.955900068,13254,-605.0000721,-8388608,9664,294.921875
163584,11.79794452,1.009053708,13991,-605.0000721,-8388608,9728,296.875
163996,11.82765863,1.032853846,14321,-605.0000721,-8388608,9792,298.828125
163913,11.82167254,1.042013293,14448,-605.0000721,-8388608,9856,300.78125
163875,11.81893192,1.056870348,14654,-605.0000721,-8388608,9920,302.734375
164137,11.83782778,1.101080907,15267,-605.0000721,-8388608,9984,304.6875
164963,11.89740025,1.174644968,16287,-605.0000721,-8388608,10048,306.640625
165224,11.91622399,1.16411521,16141,-605.0000721,-8388608,10112,308.59375
165729,11.95264542,1.238905339,17178,-605.0000721,-8388608,10176,310.546875
165759,11.95480906,1.229241041,17044,-605.0000721,-8388608,10240,312.5
166033,11.97457039,1.23053923,17062,-605.0000721,-8388608,10304,314.453125
166539,12.01106393,1.282899533,17788,-605.0000721,-8388608,10368,316.40625
167156,12.05556298,1.328552524,18421,-605.0000721,-8388608,10432,318.359375
167608,12.08816196,1.396635341,19365,-605.0000721,-8388608,10496,320.3125
168744,12.17009213,1.37045519,19002,-605.0000721,-8388608,10560,322.265625
169816,12.24740651,1.451159293,20121,-605.0000721,-8388608,10624,324.21875
170152,12.27163938,1.454981739,20174,-605.0000721,-8388608,10688,326.171875
170204,12.2753897,1.487003742,20618,-605.0000721,-8388608,10752,328.125
170939,12.3283991,1.532296125,21246,-605.0000721,-8388608,10816,330.078125
171664,12.38068728,1.592373442,22079,-605.0000721,-8388608,10880,332.03125
172494,12.44054823,1.606797767,22279,-605.0000721,-8388608,10944,333.984375
173562,12.51757413,1.593311023,22092,-605.0000721,-8388608,11008,335.9375
174171,12.56149621,1.674592099,23219,-605.0000721,-8388608,11072,337.890625
175334,12.64537366,1.699257696,23561,-605.0000721,-8388608,11136,339.84375
175587,12.66362043,1.714619603,23774,-605.0000721,-8388608,11200,341.796875
175338,12.64566215,1.705171669,23643,-605.0000721,-8388608,11264,343.75
176199,12.70775887,1.806430436,25047,-605.0000721,-8388608,11328,345.703125
176918,12.75961432,1.76986477,24540,-605.0000721,-8388608,11392,347.65625
177595,12.80844066,1.841409426,25532,-605.0000721,-8388608,11456,349.609375
177924,12.83216868,1.850280386,25655,-605.0000721,-8388608,11520,351.5625
178893,12.90205454,1.869825348,25926,-605.0000721,-8388608,11584,353.515625
179529,12.94792389,1.929614178,26755,-605.0000721,-8388608,11648,355.46875
180306,13.0039624,1.967478033,27280,-605.0000721,-8388608,11712,357.421875
181074,13.05935181,1.950240964,27041,-605.0000721,-8388608,11776,359.375
181669,13.10226418,2.067510732,28667,-605.0000721,-8388608,11840,361.328125
182126,13.13522376,2.084026585,28896,-605.0000721,-8388608,11904,363.28125
182489,13.16140391,2.070179232,28704,-605.0000721,-8388608,11968,365.234375
183036,13.20085444,2.15730216,29912,-605.0000721,-8388608,12032,367.1875
183684,13.24758926,2.179804108,30224,-605.0000721,-8388608,12096,369.140625
183551,13.23799708,2.185718082,30306,-605.0000721,-8388608,12160,371.09375
184146,13.28090945,2.257695467,31304,-605.0000721,-8388608,12224,373.046875
185033,13.34488134,2.273994955,31530,-605.0000721,-8388608,12288,375
185756,13.39702527,2.278466496,31592,-605.0000721,-8388608,12352,376.953125
184928,13.33730857,2.311137594,32045,-605.0000721,-8388608,12416,378.90625
185503,13.3787785,2.388524102,33118,-605.0000721,-8388608,12480,380.859375
186136,13.42443149,2.383403466,33047,-605.0000721,-8388608,12544,382.8125
186238,13.4317879,2.400496292,33284,-605.0000721,-8388608,12608,384.765625
185324,13.36586873,2.451630527,33993,-605.0000721,-8388608,12672,386.71875
186422,13.44505828,2.494759261,34591,-605.0000721,-8388608,12736,388.671875
185241,13.35988264,2.551879591,35383,-605.0000721,-8388608,12800,390.625
186301,13.43633156,2.534498278,35142,-605.0000721,-8388608,12864,392.578125
185446,13.37466757,2.606547786,36141,-605.0000721,-8388608,12928,394.53125
185918,13.40870898,2.609576894,36183,-605.0000721,-8388608,12992,396.484375
185557,13.38267307,2.685593091,37237,-605.0000721,-8388608,13056,398.4375
185401,13.3714221,2.699224079,37426,-605.0000721,-8388608,13120,400.390625
185432,13.37365787,2.718480553,37693,-605.0000721,-8388608,13184,402.34375
185484,13.37740819,2.740694015,38001,-605.0000721,-8388608,13248,404.296875
185682,13.39168827,2.816998698,39059,-605.0000721,-8388608,13312,406.25
185654,13.38966887,2.834019403,39295,-605.0000721,-8388608,13376,408.203125
185755,13.39695315,2.866185649,39741,-605.0000721,-8388608,13440,410.15625
185912,13.40827625,2.90917014,40337,-605.0000721,-8388608,13504,412.109375
185736,13.39558284,2.950928563,40916,-605.0000721,-8388608,13568,414.0625
185418,13.37264816,2.938307278,40741,-605.0000721,-8388608,13632,416.015625
185280,13.36269538,3.000764608,41607,-605.0000721,-8388608,13696,417.96875
184863,13.33262066,3.007255555,41697,-605.0000721,-8388608,13760,419.921875
184161,13.28199128,3.052836424,42329,-605.0000721,-8388608,13824,421.875
183428,13.22912612,3.093224537,42889,-605.0000721,-8388608,13888,423.828125
182626,13.17128458,3.129213229,43388,-605.0000721,-8388608,13952,425.78125
181556,13.09411443,3.178977153,44078,-605.0000721,-8388608,14016,427.734375
180234,12.99876964,3.190444492,44237,-605.0000721,-8388608,14080,429.6875
179247,12.92758559,3.207537318,44474,-605.0000721,-8388608,14144,431.640625
177821,12.82474015,3.252396971,45096,-605.0000721,-8388608,14208,433.59375
176604,12.73696813,3.307930625,45866,-605.0000721,-8388608,14272,435.546875
176378,12.72066864,3.346371454,46399,-605.0000721,-8388608,14336,437.5
174212,12.56445319,3.361589117,46610,-605.0000721,-8388608,14400,439.453125
173001,12.4771139,3.406737257,47236,-605.0000721,-8388608,14464,441.40625
171095,12.33965008,3.439408355,47689,-605.0000721,-8388608,14528,443.359375
169869,12.25122896,3.507563294,48634,-605.0000721,-8388608,14592,445.3125
169220,12.20442202,3.506769956,48623,-605.0000721,-8388608,14656,447.265625
167164,12.05613995,3.55033142,49227,-605.0000721,-8388608,14720,449.21875
166190,11.98589349,3.554442353,49284,-605.0000721,-8388608,14784,451.171875
164619,11.87259041,3.595551681,49854,-605.0000721,-8388608,14848,453.125
164773,11.88369714,3.613293602,50100,-605.0000721,-8388608,14912,455.078125
162529,11.7218562,3.639906483,50469,-605.0000721,-8388608,14976,457.03125
161036,11.61417861,3.673803648,50939,-605.0000721,-8388608,15040,458.984375
160102,11.54681701,3.728399721,51696,-605.0000721,-8388608,15104,460.9375
159642,11.51364106,3.740155547,51859,-605.0000721,-8388608,15168,462.890625
158152,11.40617983,3.788404916,52528,-605.0000721,-8388608,15232,464.84375
157025,11.32489876,3.802684999,52726,-605.0000721,-8388608,15296,466.796875
156414,11.28083244,3.836221556,53191,-605.0000721,-8388608,15360,468.75
155391,11.20705202,3.853386504,53429,-605.0000721,-8388608,15424,470.703125
154990,11.17813124,3.925147524,54424,-605.0000721,-8388608,15488,472.65625
153733,11.08747436,3.911083807,54229,-605.0000721,-8388608,15552,474.609375
152968,11.03230131,3.981763003,55209,-605.0000721,-8388608,15616,476.5625
152302,10.98426831,4.000442505,55468,-605.0000721,-8388608,15680,478.515625
151593,10.93313407,4.007654668,55568,-605.0000721,-8388608,15744,480.46875
151945,10.95852088,4.029868129,55876,-605.0000721,-8388608,15808,482.421875
150928,10.88517319,4.078766594,56554,-605.0000721,-8388608,15872,484.375
150706,10.86916219,4.091171514,56726,-605.0000721,-8388608,15936,486.328125
150358,10.84406386,4.105812205,56929,-605.0000721,-8388608,16000,488.28125
149806,10.80425272,4.188463591,58075,-605.0000721,-8388608,16064,490.234375
149598,10.78925142,4.183342956,58004,-605.0000721,-8388608,16128,492.1875
149740,10.79949269,4.178078077,57931,-605.0000721,-8388608,16192,494.140625
149878,10.80944548,4.244934826,58858,-605.0000721,-8388608,16256,496.09375
150186,10.83165894,4.254166395,58986,-605.0000721,-8388608,16320,498.046875
150091,10.82480738,4.294338142,59543,-605.0000721,-8388608,16384,500
150302,10.84002505,4.345472377,60252,-605.0000721,-8388608,16448,501.953125
151024,10.89209686,4.313883104,59814,-605.0000721,-8388608,16512,503.90625
151080,10.89613568,4.358237905,60429,-605.0000721,-8388608,16576,505.859375
151466,10.92397462,4.421200087,61302,-605.0000721,-8388608,16640,507.8125
151933,10.95765542,4.42307525,61328,-605.0000721,-8388608,16704,509.765625
153309,11.05689479,4.452212388,61732,-605.0000721,-8388608,16768,511.71875
153224,11.05076445,4.467790659,61948,-605.0000721,-8388608,16832,513.671875
153539,11.07348276,4.505943001,62477,-605.0000721,-8388608,16896,515.625
153971,11.1046393,4.564650007,63291,-605.0000721,-8388608,16960,517.578125
155325,11.20229199,4.583762238,63556,-605.0000721,-8388608,17024,519.53125
154611,11.15079715,4.594364118,63703,-605.0000721,-8388608,17088,521.484375
154941,11.17459728,4.634968595,64266,-605.0000721,-8388608,17152,523.4375
155952,11.24751225,4.645570474,64413,-605.0000721,-8388608,17216,525.390625
155059,11.18310764,4.689059816,65016,-605.0000721,-8388608,17280,527.34375
155060,11.18317976,4.696921074,65125,-605.0000721,-8388608,17344,529.296875
155115,11.18714645,4.725841847,65526,-605.0000721,-8388608,17408,531.25
155604,11.22241392,4.737525551,65688,-605.0000721,-8388608,17472,533.203125
156503,11.28725127,4.760027499,66000,-605.0000721,-8388608,17536,535.15625
155946,11.24707952,4.781231258,66294,-605.0000721,-8388608,17600,537.109375
155964,11.24837771,4.80697868,66651,-605.0000721,-8388608,17664,539.0625
156067,11.25580624,4.852631671,67284,-605.0000721,-8388608,17728,541.015625
156874,11.31400839,4.848737103,67230,-605.0000721,-8388608,17792,542.96875
156518,11.28833309,4.889918553,67801,-605.0000721,-8388608,17856,544.921875
156556,11.29107371,4.928647867,68338,-605.0000721,-8388608,17920,546.875
157438,11.35468499,4.937879436,68466,-605.0000721,-8388608,17984,548.828125
157611,11.36716203,4.980359075,69055,-605.0000721,-8388608,18048,550.78125
157723,11.37523966,4.994134306,69246,-605.0000721,-8388608,18112,552.734375
158067,11.4000495,5.005168915,69399,-605.0000721,-8388608,18176,554.6875
158485,11.43019634,5.065318354,70233,-605.0000721,-8388608,18240,556.640625
158355,11.42082052,5.059548624,70153,-605.0000721,-8388608,18304,558.59375
158894,11.45969408,5.084286342,70496,-605.0000721,-8388608,18368,560.546875
159478,11.50181311,5.079598436,70431,-605.0000721,-8388608,18432,562.5
158937,11.46279531,5.149412173,71399,-605.0000721,-8388608,18496,564.453125
159234,11.48421544,5.151864308,71433,-605.0000721,-8388608,18560,566.40625
159299,11.48890334,5.179703257,71819,-605.0000721,-8388608,18624,568.359375
159815,11.5261181,5.206532503,72191,-605.0000721,-8388608,18688,570.3125
159915,11.53333027,5.238482385,72634,-605.0000721,-8388608,18752,572.265625
159601,11.51068407,5.260984333,72946,-605.0000721,-8388608,18816,574.21875
159661,11.51501137,5.296684539,73441,-605.0000721,-8388608,18880,576.171875
160366,11.56585712,5.310099162,73627,-605.0000721,-8388608,18944,578.125
159156,11.47858995,5.340173881,74044,-605.0000721,-8388608,19008,580.078125
158764,11.45031827,5.39678936,74829,-605.0000721,-8388608,19072,582.03125
158373,11.42211871,5.404722739,74939,-605.0000721,-8388608,19136,583.984375
158365,11.42154174,5.435302309,75363,-605.0000721,-8388608,19200,585.9375
