Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp,ECG LA-RA,ECG LA-RA
CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW
mV,No Units,mV,No Units,mSecs,No Units,mV,No Units
6.16687521,668,-0.609302042,-66,298.828125,9792,-6.591540269,-714
6.194570757,671,0.507751701,55,302.734375,9920,-6.58230842,-713
6.148411512,666,0.553910947,60,306.640625,10048,-6.693090609,-725
6.16687521,668,-0.62776574,-68,310.546875,10176,-6.637699515,-719
6.222266305,674,-0.600070193,-65,314.453125,10304,-6.563844722,-711
6.203802606,672,-0.609302042,-66,318.359375,10432,-6.58230842,-713
6.176107059,669,-0.710852382,-77,322.265625,10560,-6.600772118,-715
6.139179662,665,0.323114719,35,326.171875,10688,-6.674626911,-723
6.176107059,669,-0.600070193,-65,330.078125,10816,-6.637699515,-719
6.213034455,673,0.083086642,9,333.984375,10944,-6.563844722,-711
6.231498154,675,0.5262154,57,337.890625,11072,-6.563844722,-711
6.16687521,668,0,0,341.796875,11200,-6.573076571,-712
6.157643361,667,0,0,345.703125,11328,-6.665395062,-722
6.148411512,666,0.553910947,60,349.609375,11456,-6.656163213,-721
6.194570757,671,0.138477737,15,353.515625,11584,-6.619235817,-717
6.213034455,673,0.10155034,11,357.421875,11712,-6.637699515,-719
6.194570757,671,-0.757011628,-82,361.328125,11840,-6.610003967,-716
6.093020417,660,-0.600070193,-65,365.234375,11968,-6.730018006,-729
6.222266305,674,0.581606494,63,369.140625,12096,-6.563844722,-711
6.388439589,692,0.138477737,15,373.046875,12224,-6.406903287,-694
6.619235817,717,1.14474929,124,376.953125,12352,-6.093020417,-660
6.68385876,724,1.033967101,112,380.859375,12480,-5.991470077,-649
6.58230842,713,1.033967101,112,384.765625,12608,-6.046861171,-655
6.443830683,698,-0.120014039,-13,388.671875,12736,-6.074556719,-658
6.36997589,690,-0.563142796,-61,392.578125,12864,-6.342280343,-687
6.314584796,684,-0.073854793,-8,396.484375,12992,-6.489989929,-703
6.194570757,671,-0.664693136,-72,400.390625,13120,-6.720786157,-728
6.083788568,659,-0.738547929,-80,404.296875,13248,-6.803872799,-737
5.982238227,648,0.581606494,63,408.203125,13376,-6.739249855,-730
6.019165624,652,0,0,412.109375,13504,-6.646931364,-720
6.05609302,656,0.138477737,15,416.015625,13632,-6.508453627,-705
6.000701926,650,-0.230796228,-25,419.921875,13760,-6.656163213,-721
6.102252266,661,0,0,423.828125,13888,-6.628467666,-718
6.139179662,665,-0.600070193,-65,427.734375,14016,-6.619235817,-717
6.176107059,669,0,0,431.640625,14144,-6.573076571,-712
6.240730003,676,-0.590838343,-64,435.546875,14272,-6.471526231,-701
6.231498154,675,-0.009231849,-1,439.453125,14400,-6.545381024,-709
6.240730003,676,0.581606494,63,443.359375,14528,-6.536149174,-708
6.194570757,671,-0.036927396,-4,447.265625,14656,-6.610003967,-716
6.203802606,672,-0.009231849,-1,451.171875,14784,-6.58230842,-713
6.286889248,681,-0.5262154,-57,455.078125,14912,-6.443830683,-698
6.26842555,679,-0.018463698,-2,458.984375,15040,-6.517685476,-706
6.240730003,676,-0.046159246,-5,462.890625,15168,-6.554612873,-710
6.277657399,680,-0.064622944,-7,466.796875,15296,-6.508453627,-705
6.231498154,675,0.138477737,15,470.703125,15424,-6.526917325,-707
6.323816645,685,0.600070193,65,474.609375,15552,-6.416135136,-695
6.249961852,677,-0.009231849,-1,478.515625,15680,-6.517685476,-706
6.296121097,682,-0.009231849,-1,482.421875,15808,-6.489989929,-703
6.185338908,670,0.572374645,62,486.328125,15936,-6.628467666,-718
6.296121097,682,0.590838343,64,490.234375,16064,-6.48075808,-702
6.277657399,680,0.590838343,64,494.140625,16192,-6.462294382,-700
6.26842555,679,0.590838343,64,498.046875,16320,-6.471526231,-701
6.26842555,679,0.138477737,15,501.953125,16448,-6.508453627,-705
6.194570757,671,0.470824305,51,505.859375,16576,-6.628467666,-718
6.277657399,680,-0.590838343,-64,509.765625,16704,-6.508453627,-705
6.323816645,685,-0.590838343,-64,513.671875,16832,-6.425366985,-696
6.305352947,683,0.618533891,67,517.578125,16960,-6.471526231,-701
6.296121097,682,-0.5262154,-57,521.484375,17088,-6.443830683,-698
6.249961852,677,0.009231849,1,525.390625,17216,-6.563844722,-711
6.296121097,682,-0.590838343,-64,529.296875,17344,-6.499221778,-704
6.323816645,685,0.590838343,64,533.203125,17472,-6.425366985,-696
6.351512192,688,0.710852382,77,537.109375,17600,-6.379207739,-691
6.342280343,687,-0.5262154,-57,541.015625,17728,-6.434598834,-697
6.286889248,681,-0.590838343,-64,544.921875,17856,-6.499221778,-704
6.305352947,683,-0.590838343,-64,548.828125,17984,-6.462294382,-700
6.379207739,691,0.138477737,15,552.734375,18112,-6.379207739,-691
6.36997589,690,0.655461287,71,556.640625,18240,-6.406903287,-694
6.36997589,690,-0.563142796,-61,560.546875,18368,-6.397671438,-693
6.360744041,689,-0.5262154,-57,564.453125,18496,-6.443830683,-698
6.397671438,693,0.618533891,67,568.359375,18624,-6.397671438,-693
6.360744041,689,-0.489288003,-53,572.265625,18752,-6.406903287,-694
6.443830683,698,-0.581606494,-63,576.171875,18880,-6.305352947,-683
6.462294382,700,0.655461287,71,580.078125,19008,-6.305352947,-683
6.397671438,693,0.655461287,71,583.984375,19136,-6.388439589,-692
6.462294382,700,-0.480056154,-52,587.890625,19264,-6.351512192,-688
6.434598834,697,-0.360042116,-39,591.796875,19392,-6.342280343,-687
6.526917325,707,-0.489288003,-53,595.703125,19520,-6.240730003,-676
6.48075808,702,1.15398114,125,599.609375,19648,-6.305352947,-683
6.416135136,695,-0.590838343,-64,603.515625,19776,-6.388439589,-692
6.425366985,696,0.692388684,75,607.421875,19904,-6.397671438,-693
6.425366985,696,0.590838343,64,611.328125,20032,-6.388439589,-692
6.508453627,705,-0.31388287,-34,615.234375,20160,-6.259193701,-678
6.406903287,694,-0.452360607,-49,619.140625,20288,-6.397671438,-693
6.388439589,692,0.664693136,72,623.046875,20416,-6.425366985,-696
6.351512192,688,0.276955473,30,626.953125,20544,-6.499221778,-704
6.416135136,695,0.664693136,72,630.859375,20672,-6.425366985,-696
6.425366985,696,0.72931608,79,634.765625,20800,-6.314584796,-684
6.333048494,686,-0.553910947,-60,638.671875,20928,-6.453062532,-699
6.333048494,686,0.055391095,6,642.578125,21056,-6.462294382,-700
6.249961852,677,-0.009231849,-1,646.484375,21184,-6.536149174,-708
6.314584796,684,0.590838343,64,650.390625,21312,-6.48075808,-702
6.333048494,686,-0.489288003,-53,654.296875,21440,-6.397671438,-693
6.286889248,681,-0.590838343,-64,658.203125,21568,-6.462294382,-700
6.286889248,681,-0.590838343,-64,662.109375,21696,-6.48075808,-702
6.176107059,669,-0.147709586,-16,666.015625,21824,-6.591540269,-714
6.26842555,679,-0.553910947,-60,669.921875,21952,-6.489989929,-703
6.259193701,678,-0.563142796,-61,673.828125,22080,-6.471526231,-701
6.249961852,677,-0.590838343,-64,677.734375,22208,-6.489989929,-703
6.231498154,675,-0.581606494,-63,681.640625,22336,-6.489989929,-703
6.176107059,669,-0.018463698,-2,685.546875,22464,-6.591540269,-714
6.194570757,671,-0.073854793,-8,689.453125,22592,-6.545381024,-709
6.277657399,680,-0.590838343,-64,693.359375,22720,-6.425366985,-696
6.277657399,680,-0.018463698,-2,808.59375,26496,-6.462294382,-700
6.240730003,676,-0.036927396,-4,812.5,26624,-6.462294382,-700
6.26842555,679,-0.590838343,-64,816.40625,26752,-6.425366985,-696
6.26842555,679,-0.581606494,-63,820.3125,26880,-6.453062532,-699
6.176107059,669,-0.009231849,-1,824.21875,27008,-6.591540269,-714
6.222266305,674,-0.018463698,-2,828.125,27136,-6.48075808,-702
