Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,ECG Vx-RL,ECG Vx-RL,Timestamp,Timestamp,ECG LA-RA,ECG LA-RA
RAW,CAL,CAL,RAW,CAL,RAW,RAW,CAL
No Units,mV,mV,No Units,mSecs,No Units,No Units,mV
-1574,-14.53093051,-7.173146764,-777,3330.078125,43584,-1801,-16.62656026
-1564,-14.43861202,-5.908383435,-640,3333.984375,43712,-1792,-16.54347362
-1567,-14.46630757,-5.908383435,-640,3337.890625,43840,-1791,-16.53424177
-1567,-14.46630757,-7.099291971,-769,3341.796875,43968,-1792,-16.54347362
-1566,-14.45707572,-7.099291971,-769,3345.703125,44096,-1805,-16.66348766
-1573,-14.52169866,-7.163914914,-776,3349.609375,44224,-1813,-16.73734245
-1576,-14.54939421,-7.237769707,-784,3353.515625,44352,-1806,-16.6727195
-1581,-14.59555345,-7.237769707,-784,3357.421875,44480,-1804,-16.65425581
-1571,-14.50323496,-7.099291971,-769,3361.328125,44608,-1809,-16.70041505
-1573,-14.52169866,-7.237769707,-784,3365.234375,44736,-1824,-16.83889279
-1586,-14.6417127,-7.653202918,-829,3369.140625,44864,-1838,-16.96813868
1,0.009231849,-8.862575152,-960,3376.953125,45120,-10171,-93.89713736
-1828,-16.87582018,-9.453413495,-1024,3380.859375,45248,-32768,-302.5092318
-2688,-24.81521043,3.545030061,384,3384.765625,45376,505,4.662083804
-1586,-14.6417127,-9.453413495,-1024,3388.671875,45504,-1851,-17.08815271
-8,-0.073854793,3.545030061,384,3392.578125,45632,-640,-5.908383435
-1579,-14.57708975,-7.551652577,-818,3396.484375,45760,-1842,-17.00506607
-1569,-14.48477126,-7.173146764,-777,3400.390625,45888,-1837,-16.95890683
-1577,-14.55862606,-7.690130314,-833,3404.296875,46016,-1857,-17.14354381
-1581,-14.59555345,-8.05017243,-872,3408.203125,46144,-1870,-17.26355785
-1581,-14.59555345,-8.197882015,-888,3412.109375,46272,-1861,-17.18047121
-1585,-14.63248085,-8.013245033,-868,3416.015625,46400,-1868,-17.24509415
-1580,-14.5863216,-7.985549486,-865,3419.921875,46528,-1866,-17.22663045
-1585,-14.63248085,-7.976317637,-864,3423.828125,46656,-1883,-17.38357189
-1585,-14.63248085,-8.271736808,-896,3427.734375,46784,-1885,-17.40203558
-1582,-14.6047853,-8.262504959,-895,3431.640625,46912,-1882,-17.37434004
-1597,-14.74326304,-8.244041261,-893,3435.546875,47040,-1885,-17.40203558
-1584,-14.623249,-8.05017243,-872,3439.453125,47168,-1866,-17.22663045
-1607,-14.83558153,-8.170186468,-885,3443.359375,47296,-1881,-17.36510819
-1602,-14.78942228,-8.262504959,-895,3447.265625,47424,-1879,-17.34664449
-1600,-14.77095859,-8.271736808,-896,3451.171875,47552,-1894,-17.48512223
-1565,-14.44784387,-8.271736808,-896,3455.078125,47680,-1902,-17.55897702
-1536,-14.18012024,-7.985549486,-865,3458.984375,47808,-1900,-17.54051332
-1506,-13.90316477,-8.244041261,-893,3462.890625,47936,-1912,-17.65129551
-1463,-13.50619526,-8.207113865,-889,3466.796875,48064,-1915,-17.67899106
-1403,-12.95228431,-9.379558702,-1016,3470.703125,48192,-1942,-17.92825098
-1361,-12.56454665,-9.453413495,-1024,3474.609375,48320,-1962,-18.11288797
-1329,-12.26912748,-9.314935759,-1009,3478.515625,48448,-1958,-18.07596057
-1353,-12.49069185,-8.539460433,-925,3482.421875,48576,-1950,-18.00210578
-1412,-13.03537095,-9.010284738,-976,3486.328125,48704,-1955,-18.04826502
-1500,-13.84777367,-9.453413495,-1024,3490.234375,48832,-1978,-18.26059755
-1513,-13.96778771,-9.176458022,-994,3494.140625,48960,-1956,-18.05749687
-1559,-14.39245277,-9.425717948,-1021,3498.046875,49088,-1961,-18.10365612
-1587,-14.65094455,-9.167226173,-993,3501.953125,49216,-1970,-18.18674276
-1576,-14.54939421,-9.19492172,-996,3505.859375,49344,-1964,-18.13135166
-1584,-14.623249,-8.308664205,-900,3509.765625,49472,-1980,-18.27906125
-1571,-14.50323496,-9.453413495,-1024,3513.671875,49600,-1967,-18.15904721
-1565,-14.44784387,-9.388790551,-1017,3517.578125,49728,-1960,-18.09442427
-1567,-14.46630757,-9.453413495,-1024,3521.484375,49856,-1967,-18.15904721
-1563,-14.42938017,-8.280968657,-897,3525.390625,49984,-1971,-18.19597461
-1578,-14.56785791,-8.871807001,-961,3529.296875,50112,-1994,-18.40830714
-1574,-14.53093051,-8.557924131,-927,3533.203125,50240,-1981,-18.2882931
-1570,-14.49400311,-8.345591601,-904,3537.109375,50368,-1984,-18.31598865
-1573,-14.52169866,-9.388790551,-1017,3541.015625,50496,-1983,-18.3067568
-1577,-14.55862606,-8.871807001,-961,3544.921875,50624,-1992,-18.38984344
-1579,-14.57708975,-8.936429945,-968,3548.828125,50752,-2004,-18.50062563
-1577,-14.55862606,-8.973357341,-972,3552.734375,50880,-1999,-18.45446638
-1560,-14.40168462,-9.148762474,-991,3556.640625,51008,-1994,-18.40830714
-1575,-14.54016236,-9.010284738,-976,3560.546875,51136,-2000,-18.46369823
-1560,-14.40168462,-8.88103885,-962,3564.453125,51264,-1996,-18.42677084
-1574,-14.53093051,-9.157994324,-992,3568.359375,51392,-2020,-18.64833522
-1569,-14.48477126,-9.425717948,-1021,3572.265625,51520,-2014,-18.59294412
-1568,-14.47553941,-9.157994324,-992,3576.171875,51648,-2012,-18.57448042
-1565,-14.44784387,-9.010284738,-976,3580.078125,51776,-2012,-18.57448042
-1571,-14.50323496,-9.231849116,-1000,3583.984375,51904,-2024,-18.68526261
-1584,-14.623249,-9.241080966,-1001,3587.890625,52032,-2038,-18.8145085
-1562,-14.42014832,-9.388790551,-1017,3591.796875,52160,-2025,-18.69449446
-1569,-14.48477126,-9.305703909,-1008,3595.703125,52288,-2032,-18.7591174
-1550,-14.30936613,-9.09337138,-985,3599.609375,52416,-2016,-18.61140782
-1558,-14.38322092,-9.388790551,-1017,3603.515625,52544,-2030,-18.74065371
-1560,-14.40168462,-9.314935759,-1009,3607.421875,52672,-2034,-18.7775811
-1557,-14.37398907,-9.305703909,-1008,3611.328125,52800,-2030,-18.74065371
-1560,-14.40168462,-9.453413495,-1024,3615.234375,52928,-2043,-18.86066774
-1546,-14.27243873,-9.416486099,-1020,3619.140625,53056,-2028,-18.72219001
-1558,-14.38322092,-9.388790551,-1017,3623.046875,53184,-2037,-18.80527665
-1547,-14.28167058,-9.453413495,-1024,3626.953125,53312,-2046,-18.88836329
-1551,-14.31859798,-0.073854793,-8,3630.859375,53440,-2051,-18.93452254
-1549,-14.30013428,-9.453413495,-1024,3634.765625,53568,-2045,-18.87913144
-1534,-14.16165654,-9.241080966,-1001,3638.671875,53696,-2032,-18.7591174
-1550,-14.30936613,-0.009231849,-1,3642.578125,53824,-2058,-18.99914548
-1539,-14.20781579,-0.046159246,-5,3646.484375,53952,-2058,-18.99914548
-1541,-14.22627949,-0.138477737,-15,3650.390625,54080,-2059,-19.00837733
-1536,-14.18012024,-0.073854793,-8,3654.296875,54208,-2055,-18.97144993
-1529,-14.1154973,-9.453413495,-1024,3658.203125,54336,-2047,-18.89759514
-1537,-14.18935209,-0.064622944,-7,3662.109375,54464,-2065,-19.06376843
-1528,-14.10626545,-0.009231849,-1,3666.015625,54592,-2058,-18.99914548
-1530,-14.12472915,-0.083086642,-9,3669.921875,54720,-2072,-19.12839137
-1521,-14.04164251,-0.147709586,-16,3673.828125,54848,-2072,-19.12839137
-1512,-13.95855586,-0.295419172,-32,3677.734375,54976,-2068,-19.09146397
-1522,-14.05087436,-0.31388287,-34,3681.640625,55104,-2089,-19.2853328
-1522,-14.05087436,-0.369273965,-40,3685.546875,55232,-2091,-19.3037965
-1516,-13.99548326,-0.369273965,-40,3689.453125,55360,-2088,-19.27610096
-1526,-14.08780175,-0.590838343,-64,3693.359375,55488,-2098,-19.36841945
-1521,-14.04164251,-0.073854793,-8,3697.265625,55616,-2088,-19.27610096
-1529,-14.1154973,-0.230796228,-25,3701.171875,55744,-2107,-19.45150609
-1527,-14.0970336,-0.5262154,-57,3705.078125,55872,-2106,-19.44227424
-1527,-14.0970336,-0.590838343,-64,3708.984375,56000,-2106,-19.44227424
-1537,-14.18935209,-0.609302042,-66,3712.890625,56128,-2122,-19.58998383
-1534,-14.16165654,-0.009231849,-1,3716.796875,56256,-2120,-19.57152013
-1544,-14.25397504,-0.036927396,-4,3720.703125,56384,-2121,-19.58075198
-1547,-14.28167058,-0.036927396,-4,3724.609375,56512,-2125,-19.61767937
-1556,-14.36475723,-0.276955473,-30,3728.515625,56640,-2142,-19.77462081
-1551,-14.31859798,-0.886257515,-96,3732.421875,56768,-2135,-19.70999786
-1563,-14.42938017,-0.609302042,-66,3736.328125,56896,-2142,-19.77462081
-1557,-14.37398907,-0.073854793,-8,3740.234375,57024,-2142,-19.77462081
-1571,-14.50323496,-0.895489364,-97,3744.140625,57152,-2157,-19.91309854
-1569,-14.48477126,-1.14474929,-124,3748.046875,57280,-2163,-19.96848964
-1563,-14.42938017,-1.126285592,-122,3751.953125,57408,-2149,-19.83924375
-1564,-14.43861202,-1.117053743,-121,3755.859375,57536,-2147,-19.82078005
-1570,-14.49400311,-0.960112308,-104,3759.765625,57664,-2156,-19.9038667
-1569,-14.48477126,-1.033967101,-112,3763.671875,57792,-2158,-19.92233039
-1566,-14.45707572,-1.070894498,-116,3767.578125,57920,-2167,-20.00541704
-1563,-14.42938017,-1.117053743,-121,3771.484375,58048,-2161,-19.95002594
-1564,-14.43861202,-1.181676687,-128,3775.390625,58176,-2168,-20.01464888
-1567,-14.46630757,-1.04319895,-113,3779.296875,58304,-2165,-19.98695334
-1575,-14.54016236,-1.181676687,-128,3783.203125,58432,-2174,-20.07003998
-1578,-14.56785791,-1.181676687,-128,3787.109375,58560,-2178,-20.10696738
-1571,-14.50323496,-1.107821894,-120,3791.015625,58688,-2172,-20.05157628
-1569,-14.48477126,-1.15398114,-125,3794.921875,58816,-2168,-20.01464888
-1562,-14.42014832,-0.895489364,-97,3798.828125,58944,-2154,-19.885403
-1566,-14.45707572,-0.590838343,-64,3802.734375,59072,-2156,-19.9038667
-1585,-14.63248085,-1.117053743,-121,3806.640625,59200,-2169,-20.02388073
-1568,-14.47553941,-1.181676687,-128,3810.546875,59328,-2156,-19.9038667
-1564,-14.43861202,-1.024735252,-111,3814.453125,59456,-2159,-19.93156224
-1565,-14.44784387,-0.544679098,-59,3818.359375,59584,-2147,-19.82078005
-1571,-14.50323496,-0.590838343,-64,3822.265625,59712,-2155,-19.89463485
-1576,-14.54939421,-1.033967101,-112,3826.171875,59840,-2158,-19.92233039
-1563,-14.42938017,-1.172444838,-127,3830.078125,59968,-2150,-19.8484756
-1567,-14.46630757,-0.960112308,-104,3833.984375,60096,-2149,-19.83924375
-1556,-14.36475723,-0.295419172,-32,3837.890625,60224,-2133,-19.69153417
-1569,-14.48477126,-0.923184912,-100,3841.796875,60352,-2152,-19.8669393
-1575,-14.54016236,-1.04319895,-113,3845.703125,60480,-2147,-19.82078005
-1574,-14.53093051,-1.163212989,-126,3849.609375,60608,-2146,-19.8115482
-1581,-14.59555345,-1.172444838,-127,3853.515625,60736,-2157,-19.91309854
-1556,-14.36475723,-0.009231849,-1,3857.421875,60864,-2123,-19.59921567
-1571,-14.50323496,-0.073854793,-8,3861.328125,60992,-2135,-19.70999786
-1573,-14.52169866,-0.600070193,-65,3865.234375,61120,-2146,-19.8115482
-1573,-14.52169866,-1.04319895,-113,3869.140625,61248,-2145,-19.80231635
-1570,-14.49400311,-0.673924986,-73,3873.046875,61376,-2136,-19.71922971
-1559,-14.39245277,-0.009231849,-1,3876.953125,61504,-2125,-19.61767937
-1568,-14.47553941,-0.286187323,-31,3880.859375,61632,-2135,-19.70999786
-1580,-14.5863216,-0.821634571,-89,3884.765625,61760,-2138,-19.73769341
-1570,-14.49400311,-0.600070193,-65,3888.671875,61888,-2130,-19.66383862
-1548,-14.29090243,-0.036927396,-4,3892.578125,62016,-2124,-19.60844752
-1559,-14.39245277,-0.590838343,-64,3896.484375,62144,-2112,-19.49766533
-1570,-14.49400311,-0.156941435,-17,3900.390625,62272,-2130,-19.66383862
-1568,-14.47553941,-0.092318491,-10,3904.296875,62400,-2127,-19.63614307
-1577,-14.55862606,-0.858561968,-93,3908.203125,62528,-2135,-19.70999786
-1572,-14.51246681,-0.72931608,-79,3912.109375,62656,-2131,-19.67307047
-1553,-14.33706168,-0.009231849,-1,3916.015625,62784,-2110,-19.47920164
-1562,-14.42014832,-0.064622944,-7,3919.921875,62912,-2119,-19.56228828
-1573,-14.52169866,-0.009231849,-1,3923.828125,63040,-2124,-19.60844752
-1583,-14.61401715,-0.62776574,-68,3927.734375,63168,-2135,-19.70999786
-1569,-14.48477126,-0.064622944,-7,3931.640625,63296,-2119,-19.56228828
-1567,-14.46630757,-0.018463698,-2,3935.546875,63424,-2114,-19.51612903
-1574,-14.53093051,-0.147709586,-16,3939.453125,63552,-2121,-19.58075198
-1572,-14.51246681,-0.018463698,-2,3943.359375,63680,-2116,-19.53459273
-1577,-14.55862606,-0.738547929,-80,3947.265625,63808,-2122,-19.58998383
-1569,-14.48477126,-0.609302042,-66,3951.171875,63936,-2116,-19.53459273
-1567,-14.46630757,-0.590838343,-64,3955.078125,64064,-2105,-19.43304239
-1572,-14.51246681,-0.018463698,-2,3958.984375,64192,-2116,-19.53459273
-1561,-14.41091647,-0.553910947,-60,3962.890625,64320,-2108,-19.46073794
-1579,-14.57708975,-0.286187323,-31,3966.796875,64448,-2133,-19.69153417
-1566,-14.45707572,-0.572374645,-62,3970.703125,64576,-2110,-19.47920164
-1559,-14.39245277,-0.590838343,-64,3974.609375,64704,-2112,-19.49766533
-1571,-14.50323496,-0.590838343,-64,3978.515625,64832,-2112,-19.49766533
-1575,-14.54016236,-0.064622944,-7,3982.421875,64960,-2119,-19.56228828
-1576,-14.54939421,-0.166173284,-18,3986.328125,65088,-2128,-19.64537492
-1570,-14.49400311,-0.600070193,-65,3990.234375,65216,-2115,-19.52536088
-1570,-14.49400311,-0.590838343,-64,3994.140625,65344,-2115,-19.52536088
-1561,-14.41091647,-0.018463698,-2,3998.046875,65472,-2116,-19.53459273
-1566,-14.45707572,-0.036927396,-4,4001.953125,64,-2127,-19.63614307
-1571,-14.50323496,-0.276955473,-30,4005.859375,192,-2134,-19.70076601
-1563,-14.42938017,-0.600070193,-65,4009.765625,320,-2119,-19.56228828
-1562,-14.42014832,-0.009231849,-1,4013.671875,448,-2121,-19.58075198
-1558,-14.38322092,-0.009231849,-1,4017.578125,576,-2119,-19.56228828
-1561,-14.41091647,-0.600070193,-65,4021.484375,704,-2122,-19.58998383
-1564,-14.43861202,-0.156941435,-17,4025.390625,832,-2141,-19.76538896
-1565,-14.44784387,-0.230796228,-25,4029.296875,960,-2133,-19.69153417
-1563,-14.42938017,-0.267723624,-29,4033.203125,1088,-2129,-19.65460677
-1547,-14.28167058,-0.073854793,-8,4037.109375,1216,-2120,-19.57152013
-1559,-14.39245277,-0.138477737,-15,4041.015625,1344,-2127,-19.63614307
-1563,-14.42938017,-0.230796228,-25,4044.921875,1472,-2131,-19.67307047
-1568,-14.47553941,-0.295419172,-32,4048.828125,1600,-2132,-19.68230232
-1569,-14.48477126,-0.609302042,-66,4052.734375,1728,-2132,-19.68230232
-1557,-14.37398907,-0.009231849,-1,4056.640625,1856,-2117,-19.54382458
-1579,-14.57708975,-0.092318491,-10,4060.546875,1984,-2138,-19.73769341
-1573,-14.52169866,-0.738547929,-80,4064.453125,2112,-2144,-19.79308451
-1576,-14.54939421,-0.738547929,-80,4068.359375,2240,-2139,-19.74692526
-1568,-14.47553941,-0.147709586,-16,4072.265625,2368,-2128,-19.64537492
-1571,-14.50323496,-0.147709586,-16,4076.171875,2496,-2127,-19.63614307
-1578,-14.56785791,-0.073854793,-8,4080.078125,2624,-2143,-19.78385266
-1569,-14.48477126,-0.230796228,-25,4083.984375,2752,-2137,-19.72846156
-1577,-14.55862606,-0.849330119,-92,4087.890625,2880,-2140,-19.75615711
-1571,-14.50323496,-0.72931608,-79,4091.796875,3008,-2143,-19.78385266
-1570,-14.49400311,-0.221564379,-24,4095.703125,3136,-2136,-19.71922971
-1579,-14.57708975,-0.295419172,-32,4099.609375,3264,-2141,-19.76538896
-1578,-14.56785791,-0.664693136,-72,4103.515625,3392,-2135,-19.70999786
-1570,-14.49400311,-0.636997589,-69,4107.421875,3520,-2140,-19.75615711
-1572,-14.51246681,-0.452360607,-49,4111.328125,3648,-2145,-19.80231635
-1556,-14.36475723,-0.018463698,-2,4115.234375,3776,-2122,-19.58998383
-1564,-14.43861202,-0.286187323,-31,4119.140625,3904,-2135,-19.70999786
-1570,-14.49400311,-0.295419172,-32,4123.046875,4032,-2138,-19.73769341
-1585,-14.63248085,-0.886257515,-96,4126.953125,4160,-2144,-19.79308451
-1587,-14.65094455,-0.147709586,-16,4130.859375,4288,-2123,-19.59921567
-1588,-14.6601764,-0.009231849,-1,4134.765625,4416,-2114,-19.51612903
-1588,-14.6601764,-0.009231849,-1,4138.671875,4544,-2114,-19.51612903
-1597,-14.74326304,-0.027695547,-3,4142.578125,4672,-2127,-19.63614307
-1571,-14.50323496,-0.609302042,-66,4146.484375,4800,-2130,-19.66383862
-1548,-14.29090243,-0.138477737,-15,4150.390625,4928,-2123,-19.59921567
-1514,-13.97701956,-0.083086642,-9,4154.296875,5056,-2123,-19.59921567
-1477,-13.63544115,-0.009231849,-1,4158.203125,5184,-2131,-19.67307047
-1436,-13.25693533,-0.286187323,-31,4162.109375,5312,-2143,-19.78385266
-1375,-12.69379254,-0.590838343,-64,4166.015625,5440,-2166,-19.99618519
-1338,-12.35221412,-0.461592456,-50,4169.921875,5568,-2164,-19.97772149
-1319,-12.17680898,-0.009231849,-1,4173.828125,5696,-2159,-19.93156224
-1372,-12.66609699,-1.181676687,-128,4177.734375,5824,-2164,-19.97772149
-1441,-13.30309458,-0.083086642,-9,4181.640625,5952,-2161,-19.95002594
-1502,-13.86623737,-0.286187323,-31,4185.546875,6080,-2155,-19.89463485
-1536,-14.18012024,-0.452360607,-49,4189.453125,6208,-2151,-19.85770745
-1562,-14.42014832,-0.009231849,-1,4193.359375,6336,-2142,-19.77462081
-1573,-14.52169866,-0.230796228,-25,4197.265625,6464,-2139,-19.74692526
-1567,-14.46630757,-0.120014039,-13,4201.171875,6592,-2138,-19.73769341
-1563,-14.42938017,-0.286187323,-31,4205.078125,6720,-2139,-19.74692526
-1555,-14.35552538,-0.600070193,-65,4208.984375,6848,-2129,-19.65460677
505,4.662083804,-4.735938597,-513,4212.890625,6976,-10249,-94.61722159
505,4.662083804,-4.735938597,-513,4216.796875,7104,32247,297.6994385
-1576,-14.54939421,-9.453413495,-1024,4224.609375,7360,-2146,-19.8115482
-1572,-14.51246681,4.135868404,448,4228.515625,7488,-2136,-19.71922971
-1558,-14.38322092,-2.363353374,-256,4232.421875,7616,-2117,-19.54382458
-1561,-14.41091647,-0.009231849,-1,4236.328125,7744,-2126,-19.62691122
-1560,-14.40168462,-0.009231849,-1,4240.234375,7872,-2126,-19.62691122
-1566,-14.45707572,-0.673924986,-73,4244.140625,8000,-2138,-19.73769341
-1554,-14.34629353,-0.821634571,-89,4248.046875,8128,-2132,-19.68230232
-1563,-14.42938017,-0.240028077,-26,4251.953125,8256,-2127,-19.63614307
-1561,-14.41091647,-0.009231849,-1,4255.859375,8384,-2121,-19.58075198
-1567,-14.46630757,-0.138477737,-15,4259.765625,8512,-2137,-19.72846156
-1568,-14.47553941,-0.600070193,-65,4263.671875,8640,-2141,-19.76538896
-1560,-14.40168462,-0.600070193,-65,4267.578125,8768,-2124,-19.60844752
-1555,-14.35552538,-0.230796228,-25,4271.484375,8896,-2123,-19.59921567
-1548,-14.29090243,-0.009231849,-1,4275.390625,9024,-2116,-19.53459273
-1561,-14.41091647,-0.230796228,-25,4279.296875,9152,-2130,-19.66383862
-1563,-14.42938017,-0.286187323,-31,4283.203125,9280,-2134,-19.70076601
-1562,-14.42014832,-0.138477737,-15,4287.109375,9408,-2122,-19.58998383
-1543,-14.24474319,-0.138477737,-15,4291.015625,9536,-2117,-19.54382458
-1543,-14.24474319,-0.295419172,-32,4294.921875,9664,-2113,-19.50689718
-1556,-14.36475723,-0.147709586,-16,4298.828125,9792,-2121,-19.58075198
-1553,-14.33706168,-0.073854793,-8,4302.734375,9920,-2118,-19.55305643
-1555,-14.35552538,-0.147709586,-16,4306.640625,10048,-2124,-19.60844752
-1549,-14.30013428,-0.590838343,-64,4310.546875,10176,-2115,-19.52536088
-1545,-14.26320688,-0.276955473,-30,4314.453125,10304,-2103,-19.41457869
-1545,-14.26320688,-0.147709586,-16,4318.359375,10432,-2107,-19.45150609
-1547,-14.28167058,-0.535447249,-58,4322.265625,10560,-2105,-19.43304239
-1548,-14.29090243,-0.535447249,-58,4326.171875,10688,-2104,-19.42381054
-1526,-14.08780175,-0.073854793,-8,4330.078125,10816,-2079,-19.19301431
-1532,-14.14319285,-0.120014039,-13,4333.984375,10944,-2086,-19.25763726
-1531,-14.133961,-0.073854793,-8,4337.890625,11072,-2089,-19.2853328
-1528,-14.10626545,-0.304651021,-33,4341.796875,11200,-2084,-19.23917356
-1533,-14.1524247,-0.590838343,-64,4345.703125,11328,-2094,-19.33149205
-1525,-14.0785699,-0.286187323,-31,4349.609375,11456,-2080,-19.20224616
-1522,-14.05087436,-0.009231849,-1,4353.515625,11584,-2074,-19.14685507
-1520,-14.03241066,-0.184636982,-20,4357.421875,11712,-2065,-19.06376843
-1510,-13.94009217,-0.036927396,-4,4361.328125,11840,-2066,-19.07300027
-1525,-14.0785699,-0.064622944,-7,4365.234375,11968,-2079,-19.19301431
-1511,-13.94932402,-0.018463698,-2,4369.140625,12096,-2065,-19.06376843
-1507,-13.91239662,-0.018463698,-2,4373.046875,12224,-2060,-19.01760918
-1516,-13.99548326,-0.036927396,-4,4376.953125,12352,-2074,-19.14685507
-1514,-13.97701956,-0.036927396,-4,4380.859375,12480,-2072,-19.12839137
-1518,-14.01394696,-0.156941435,-17,4384.765625,12608,-2067,-19.08223212
-1515,-13.98625141,-0.036927396,-4,4388.671875,12736,-2058,-18.99914548
-1511,-13.94932402,-0.083086642,-9,4392.578125,12864,-2056,-18.98068178
-1526,-14.08780175,-0.083086642,-9,4396.484375,12992,-2070,-19.10992767
-1525,-14.0785699,-0.156941435,-17,4400.390625,13120,-2068,-19.09146397
-1539,-14.20781579,-0.009231849,-1,4404.296875,13248,-2079,-19.19301431
-1528,-14.10626545,-0.230796228,-25,4408.203125,13376,-2074,-19.14685507
-1530,-14.12472915,-0.018463698,-2,4412.109375,13504,-2077,-19.17455061
-1528,-14.10626545,-0.295419172,-32,4416.015625,13632,-2078,-19.18378246
-1539,-14.20781579,-0.036927396,-4,4419.921875,13760,-2083,-19.22994171
-1549,-14.30013428,-0.581606494,-63,4423.828125,13888,-2101,-19.39611499
-1551,-14.31859798,-0.120014039,-13,4427.734375,14016,-2093,-19.3222602
-1548,-14.29090243,-0.120014039,-13,4431.640625,14144,-2094,-19.33149205
-1546,-14.27243873,-0.147709586,-16,4435.546875,14272,-2102,-19.40534684
-1544,-14.25397504,-0.193868831,-21,4439.453125,14400,-2098,-19.36841945
-1565,-14.44784387,-0.055391095,-6,4443.359375,14528,-2119,-19.56228828
-1546,-14.27243873,-0.073854793,-8,4447.265625,14656,-2104,-19.42381054
-1550,-14.30936613,-0.064622944,-7,4451.171875,14784,-2110,-19.47920164
-1553,-14.33706168,-0.147709586,-16,4455.078125,14912,-2114,-19.51612903
-1562,-14.42014832,-0.138477737,-15,4458.984375,15040,-2123,-19.59921567
-1569,-14.48477126,-0.156941435,-17,4462.890625,15168,-2131,-19.67307047
-1556,-14.36475723,-0.009231849,-1,4466.796875,15296,-2116,-19.53459273
-1565,-14.44784387,-0.009231849,-1,4470.703125,15424,-2132,-19.68230232
-1548,-14.29090243,-0.036927396,-4,4474.609375,15552,-2123,-19.59921567
-1560,-14.40168462,-0.295419172,-32,4478.515625,15680,-2133,-19.69153417
-1561,-14.41091647,-0.147709586,-16,4482.421875,15808,-2141,-19.76538896
-1551,-14.31859798,-0.073854793,-8,4486.328125,15936,-2129,-19.65460677
-1554,-14.34629353,-0.018463698,-2,4490.234375,16064,-2138,-19.73769341
-1553,-14.33706168,-0.184636982,-20,4494.140625,16192,-2137,-19.72846156
-1547,-14.28167058,-0.295419172,-32,4498.046875,16320,-2142,-19.77462081
-1550,-14.30936613,-1.04319895,-113,4501.953125,16448,-2162,-19.95925779
-1554,-14.34629353,-1.117053743,-121,4505.859375,16576,-2161,-19.95002594
-1551,-14.31859798,-0.590838343,-64,4509.765625,16704,-2154,-19.885403
-1557,-14.37398907,-0.360042116,-39,4513.671875,16832,-2156,-19.9038667
-1551,-14.31859798,-0.480056154,-52,4517.578125,16960,-2167,-20.00541704
-1571,-14.50323496,-1.25553148,-136,4521.484375,17088,-2190,-20.21774957
-1561,-14.41091647,-1.818674276,-197,4525.390625,17216,-2182,-20.14389477
-1556,-14.36475723,-1.200140385,-130,4529.296875,17344,-2183,-20.15312662
-1547,-14.28167058,-0.553910947,-60,4533.203125,17472,-2172,-20.05157628
-1552,-14.32782983,-1.227835932,-133,4537.109375,17600,-2181,-20.13466292
-1559,-14.39245277,-2.040238655,-221,4541.015625,17728,-2205,-20.3562273
-1559,-14.39245277,-2.280266732,-247,4544.921875,17856,-2199,-20.30083621
-1562,-14.42014832,-1.910992767,-207,4548.828125,17984,-2203,-20.3377636
-1542,-14.23551134,-1.347849971,-146,4552.734375,18112,-2187,-20.19005402
-1538,-14.19858394,-1.227835932,-133,4556.640625,18240,-2190,-20.21774957
-1556,-14.36475723,-2.077166051,-225,4560.546875,18368,-2215,-20.44854579
-1559,-14.39245277,-2.215643788,-240,4564.453125,18496,-2223,-20.52240059
-1549,-14.30013428,-2.252571184,-244,4568.359375,18624,-2216,-20.45777764
-1538,-14.19858394,-1.781746879,-193,4572.265625,18752,-2202,-20.32853175
-1564,-14.43861202,-2.289498581,-248,4576.171875,18880,-2230,-20.58702353
-1555,-14.35552538,-2.224875637,-241,4580.078125,19008,-2227,-20.55932798
-1565,-14.44784387,-2.224875637,-241,4583.984375,19136,-2243,-20.70703757
-1564,-14.43861202,-2.335657826,-253,4587.890625,19264,-2237,-20.65164647
-1552,-14.32782983,-2.326425977,-252,4591.796875,19392,-2235,-20.63318278
-1550,-14.30936613,-1.781746879,-193,4595.703125,19520,-2242,-20.69780572
-1558,-14.38322092,-1.781746879,-193,4599.609375,19648,-2246,-20.73473312
-1566,-14.45707572,-2.289498581,-248,4603.515625,19776,-2261,-20.87321085
-1556,-14.36475723,-1.920224616,-208,4607.421875,19904,-2254,-20.80858791
-1556,-14.36475723,-1.809442427,-196,4611.328125,20032,-2252,-20.79012421
-1562,-14.42014832,-2.363353374,-256,4615.234375,20160,-2263,-20.89167455
-1562,-14.42014832,-1.800210578,-195,4619.140625,20288,-2259,-20.85474715
-1558,-14.38322092,-2.104861599,-228,4623.046875,20416,-2276,-21.01168859
-1545,-14.26320688,-2.132557146,-231,4626.953125,20544,-2255,-20.81781976
-1556,-14.36475723,-2.141788995,-232,4630.859375,20672,-2272,-20.97476119
-1559,-14.39245277,-2.077166051,-225,4634.765625,20800,-2278,-21.03015229
-1560,-14.40168462,-2.243339335,-243,4638.671875,20928,-2281,-21.05784783
-1567,-14.46630757,-2.363353374,-256,4642.578125,21056,-2290,-21.14093448
-1548,-14.29090243,-2.363353374,-256,4646.484375,21184,-2279,-21.03938414
-1558,-14.38322092,-2.363353374,-256,4650.390625,21312,-2289,-21.13170263
