Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device,Device
ECG LL-RA,ECG LL-RA,EXG2 Status,ECG LA-RA,ECG LA-RA,EXG1 Status,ECG Vx-RL,ECG Vx-RL,ExG2 CH1,ExG2 CH1,Timestamp,Timestamp
CAL,RAW,RAW,CAL,RAW,RAW,RAW,CAL,RAW,CAL,RAW,CAL
mV,No Units,No Units,mV,No Units,No Units,No Units,mV,No Units,mV,No Units,mSecs
-14.34751622,-198935,128,-13.65817769,-189377,128,-63520,-4.58116586,16352,1.179332874,58240,1777.34375
-14.36886422,-199231,128,-13.67873236,-189662,128,-64498,-4.651700813,16382,1.181496523,58880,1796.875
-14.35537748,-199044,128,-13.65096553,-189277,128,-57402,-4.139925735,15863,1.144065397,59520,1816.40625
-14.31051782,-198422,128,-13.6285357,-188966,128,-65025,-4.689708911,15599,1.125025287,60160,1835.9375
-14.32898096,-198678,128,-13.65615829,-189349,128,-65533,-4.726346699,16179,1.166855832,60800,1855.46875
-14.24777201,-197552,128,-13.58454151,-188356,128,-57316,-4.133723275,15424,1.112404002,61440,1875
-14.22952524,-197299,128,-13.61396713,-188764,128,-64000,-4.615784242,15374,1.108797921,62080,1894.53125
-14.17117884,-196490,128,-13.57408387,-188211,128,-57233,-4.12773718,51,0.003678203,62720,1914.0625
-14.24813262,-197557,128,-13.590167,-188434,128,-61562,-4.439951711,15443,1.113774313,63360,1933.59375
-14.28866497,-198119,128,-13.60855801,-188689,128,-64834,-4.67593368,15875,1.144930857,64000,1953.125
-14.32833187,-198669,128,-13.64144547,-189145,128,-64209,-4.630857662,14588,1.052110321,64640,1972.65625
-14.33568827,-198771,128,-13.64577277,-189205,128,-65495,-4.723606077,16316,1.176736495,65280,1992.1875
-14.28289524,-198039,128,-13.59420581,-188490,128,-64528,-4.653864462,15200,1.096248757,384,2011.71875
-14.15646603,-196286,128,-13.48068636,-186916,128,-61698,-4.449760252,30720,2.215576436,1024,2031.25
-13.16789486,-182579,128,-13.26677361,-183950,128,-49920,-3.600311708,16381,1.181424401,1664,2050.78125
-14.22014942,-197169,128,-13.7035422,-190006,128,-61448,-4.431729845,4103,0.295915043,2304,2070.3125
-14.28448192,-198061,128,-13.61490472,-188777,128,-61887,-4.46339124,14456,1.042590266,2944,2089.84375
-14.27128366,-197878,128,-13.59132094,-188450,128,-63640,-4.589820455,16135,1.16368248,3584,2109.375
-14.24849322,-197562,128,-13.55908257,-188003,128,-61568,-4.44038444,16243,1.171471616,4224,2128.90625
-14.30655114,-198367,128,-13.6258672,-188929,128,-64001,-4.615856363,15361,1.10786034,4864,2148.4375
-14.2314004,-197325,128,-13.53773457,-187707,128,-63705,-4.594508361,16191,1.167721292,5504,2167.96875
-14.26212421,-197751,128,-13.57054991,-188162,128,-57217,-4.126583234,16264,1.17298617,6144,2187.5
-14.23349193,-197354,128,-13.54761524,-187844,128,-56576,-4.08035327,15872,1.144714492,6784,2207.03125
-14.19678202,-196845,128,-13.51883871,-187445,128,-56381,-4.066289552,16128,1.163177629,7424,2226.5625
-14.1763716,-196562,128,-13.4868167,-187001,128,-57330,-4.134732978,16199,1.168298265,8064,2246.09375
-14.12228037,-195812,128,-13.44628435,-186439,128,-56456,-4.071698674,255,0.018391015,8704,2265.625
-14.03840292,-194649,128,-13.38404338,-185576,128,-50788,-3.662913282,1553,0.112004889,9344,2285.15625
-14.05614484,-194895,128,-13.43301397,-186255,128,-53938,-3.890096413,999,0.072049507,9984,2304.6875
-14.03638351,-194621,128,-13.45926624,-186619,128,-51455,-3.711018409,2035,0.146767515,10624,2324.21875
-14.08448864,-195288,128,-13.49244219,-187079,128,-56836,-4.099104893,1025,0.073924669,11264,2343.75
-14.21668759,-197121,128,-13.5975234,-188536,128,-61553,-4.439302616,15615,1.126179233,11904,2363.28125
-14.26652363,-197812,128,-13.65428312,-189323,128,-57344,-4.135742681,15857,1.143632667,12544,2382.8125
-14.21791365,-197138,128,-13.600841,-188582,128,-61480,-4.434037737,16383,1.181568644,13184,2402.34375
-14.21661546,-197120,128,-13.61093803,-188722,128,-63457,-4.576622197,16359,1.179837725,13824,2421.875
-14.26890365,-197845,128,-13.64223881,-189156,128,-65000,-4.68790587,15367,1.108293069,14464,2441.40625
-14.23464587,-197370,128,-13.64570065,-189204,128,-63520,-4.58116586,16135,1.16368248,15104,2460.9375
-14.24185803,-197470,128,-13.60048039,-188577,128,-61816,-4.458270604,15881,1.145363587,15744,2480.46875
-14.18949773,-196744,128,-13.60011978,-188572,128,-61642,-4.445721441,16252,1.172120711,16384,2500
-14.23781922,-197414,128,-13.63596423,-189069,128,-64525,-4.653648097,16320,1.177024982,17024,2519.53125
-14.21870699,-197149,128,-13.60314889,-188614,128,-57574,-4.152330655,15871,1.14464237,17664,2539.0625
-14.25188294,-197609,128,-13.65175887,-189288,128,-63521,-4.581237981,15911,1.147527235,18304,2558.59375
-14.19469049,-196816,128,-13.5851906,-188365,128,-61796,-4.456828172,15984,1.152792114,18944,2578.125
-14.2040663,-196946,128,-13.60278828,-188609,128,-61505,-4.435840778,16063,1.158489723,19584,2597.65625
-14.1993784,-196881,128,-13.59716279,-188531,128,-56868,-4.101412785,255,0.018391015,20224,2617.1875
-14.21387484,-197082,128,-13.62074657,-188858,128,-61849,-4.460650618,16382,1.181496523,20864,2636.71875
-14.20882633,-197012,128,-13.62983389,-188984,128,-61553,-4.439302616,16354,1.179477117,21504,2656.25
-14.20247963,-196924,128,-13.59175367,-188456,128,-63521,-4.581237981,16320,1.177024982,22144,2675.78125
-14.20745602,-196993,128,-13.61937626,-188839,128,-57332,-4.134877221,16380,1.181352279,22784,2695.3125
-14.21236029,-197061,128,-13.60134585,-188589,128,-61569,-4.440456562,16191,1.167721292,23424,2714.84375
-14.22721734,-197267,128,-13.60437496,-188631,128,-57340,-4.135454194,15904,1.147022384,24064,2734.375
-14.1977196,-196858,128,-13.59398944,-188487,128,-63570,-4.584771941,15868,1.144426005,24704,2753.90625
-14.1790401,-196599,128,-13.60365374,-188621,128,-61671,-4.447812968,1,7.21E-05,25344,2773.4375
-14.07915164,-195214,128,-13.55338497,-187924,128,-57343,-4.135670559,64,0.004615784,25984,2792.96875
-14.05289937,-194850,128,-13.54271097,-187776,128,-56640,-4.084969054,990,0.071400412,26624,2812.5
-14.10013903,-195505,128,-13.5365085,-187690,128,-53193,-3.836365799,1137,0.082002292,27264,2832.03125
-14.18942561,-196743,128,-13.58136816,-188312,128,-57240,-4.128242031,16248,1.171832224,27904,2851.5625
-14.20024385,-196893,128,-13.58627243,-188380,128,-57228,-4.127376572,16382,1.181496523,28544,2871.09375
-14.19923415,-196879,128,-13.57393963,-188209,128,-57296,-4.132280842,16264,1.17298617,29184,2890.625
-14.21380272,-197081,128,-13.57256932,-188190,128,-57245,-4.128602639,16131,1.163393994,29824,2910.15625
-13.97659468,-193792,128,-13.38238458,-185553,128,-53200,-3.836870651,31993,2.307387269,30464,2929.6875
-13.01189578,-180416,128,-13.18210282,-182776,128,-64753,-4.670091828,16320,1.177024982,31104,2949.21875
-14.09660507,-195456,128,-13.63105996,-189001,128,-50976,-3.676472148,4160,0.300025976,31744,2968.75
-14.20053234,-196897,128,-13.59658582,-188523,128,-61456,-4.432306818,16351,1.179260752,32384,2988.28125
-14.14752294,-196162,128,-13.52258903,-187497,128,-57341,-4.135526316,7,5.05E-04,33024,3007.8125
-14.1917335,-196775,128,-13.55663044,-187969,128,-53185,-3.835788826,16249,1.171904346,33664,3027.34375
-14.119684,-195776,128,-13.48573488,-186986,128,-52789,-3.807228661,279,0.020121934,34304,3046.875
-14.16425516,-196394,128,-13.51530475,-187396,128,-56570,-4.07992054,240,0.017309191,34944,3066.40625
-14.16887095,-196458,128,-13.5258345,-187542,128,-57217,-4.126583234,254,0.018318894,35584,3085.9375
-14.10677422,-195597,128,-13.45558804,-186568,128,-52288,-3.771095725,775,0.055894262,36224,3105.46875
-14.08694078,-195322,128,-13.42962425,-186208,128,-51072,-3.683395825,1987,0.143305676,36864,3125
-14.08542622,-195301,128,-13.43351882,-186262,128,-55808,-4.024963859,1017,0.073347696,37504,3144.53125
-14.01993978,-194393,128,-13.37127785,-185399,128,-53312,-3.844948273,3297,0.23778501,38144,3164.0625
-13.94334661,-193331,128,-13.31451813,-184612,128,-49923,-3.600528073,3633,0.262017877,38784,3183.59375
-13.91954648,-193001,128,-13.32115332,-184704,128,-49597,-3.577016422,3324,0.239732294,39424,3203.125
